0.34109,0.41053,0.85301,0.30218,0.48929,0.091787,0.25836,0,0.27451,2
0.32133,0.35639,0.88419,0.28037,0.46964,0.096618,0.27881,0,0,2
0.23573,0.42556,0.7951,0.3676,0.47143,0.10306,0.23513,0,0,2
0.25988,0.41353,0.77506,0.44237,0.48393,0.099839,0.23792,0,0,2
0.42406,0.45865,0.5078,0.35514,0.38929,0.078905,0.41078,0,0.33333,2
0.29587,0.36992,0.8686,0.31464,0.45,0.088567,0.27974,0,0.54902,2
0.24012,0.3188,0.78174,0.35826,0.57143,0.1095,0.26022,0.019048,0.4902,2
0.23178,0.21504,0.78396,0.33022,0.55,0.091787,0.2881,0,0,3
0.23705,0.40301,0.75501,0.30841,0.50536,0.083736,0.29926,0,0,3
0.29017,0.42105,0.75947,0.38318,0.39821,0.093398,0.31227,0,0,3
0.35953,0.43759,0.78842,0.1433,0.50714,0.025765,0.32156,0.047619,0.47059,3
0.46356,0.12481,0.41871,0.39564,0.54464,0.075684,0.55576,0,0,5
0.09043,0.34135,0,0.85047,0.15893,1,0.13941,0,0,5
0.40737,0.3985,0,0.34579,0.43571,0.05314,0.65706,0,0,5
0.44074,0.33684,0.073497,0.38006,0.63929,0.020934,0.54275,0,0.54902,5
0.32353,0.50526,0.48775,0.42679,0.51071,0,0.36152,0,0,6
0.33933,0.6406,0.17372,0.45171,0.48036,0,0.42007,0,0,6
0.21861,0.47368,0.39644,0.46729,0.5875,0,0.30112,0.24127,0,7
0.24934,0.57594,0,0.52648,0.62143,0,0.28717,0.49841,0.13725,7
0.18262,0.54887,0,0.73832,0.5875,0.0064412,0.33922,0.20317,0,7
0.23617,0.18346,0,0.28037,0.95893,0.43478,0.32528,0,0,7
0.22037,0.63459,0,0.61682,0.62321,0,0.30483,0.2127,0,7
0.223,0.51278,0,0.80685,0.5,0.012882,0.34851,0.33651,0,7
0.25022,0.63008,0,0.5296,0.58036,0,0.27602,0.50476,0,7
0.43284,0.43759,1,0.25234,0.35179,0.0096618,0.30855,0,0,1
0.28139,0.36391,0.80401,0.23676,0.6125,0.091787,0.26115,0,0,1
0.28095,0.34135,0.80178,0.33333,0.56786,0.091787,0.27602,0,0.21569,1
0.20018,0.29925,0.7706,0.39564,0.60536,0.10789,0.24721,0,0.47059,1
0.27788,0.3203,0.79287,0.3053,0.60714,0.086957,0.27416,0,0.33333,1
0.29368,0.29323,0.81737,0.27103,0.58929,0.098229,0.3039,0,0,1
0.27919,0.31278,0.7951,0.33022,0.57321,0.099839,0.29368,0,0,1
0.29763,0.37293,0.77506,0.34891,0.50536,0.095008,0.27881,0,0,1
0.28665,0.27519,0.78396,0.35514,0.59643,0.091787,0.28903,0,0,1
0.29368,0.35338,0.77728,0.30841,0.54464,0.096618,0.28439,0,0,1
0.34855,0.47519,0.78619,0.32087,0.35714,0.082126,0.31134,0.034921,0,1
0.482,0.52331,0.85078,0.056075,0.35,0.017713,0.38476,0,0,1
0.52897,0.44962,0.82851,0.068536,0.34643,0.014493,0.4303,0,0.31373,1
0.30421,0.40602,0.6392,0.28037,0.54107,0.088567,0.33457,0,0,1
0.29104,0.37293,0.62584,0.31153,0.56607,0.082126,0.33364,0,0.17647,1
0.043898,0.33985,0.77283,0.25857,0.56607,0.099839,0.27138,0,0.60784,1
0.464,0.41353,0.83296,0.19003,0.39286,0.028986,0.38848,0,0.13725,1
0.43196,0.44511,0.79955,0.25857,0.38393,0.014493,0.36896,0,0,1
0.32177,0.43759,0.86192,0.3053,0.38393,0.086957,0.26859,0,0.62745,2
0.22651,0.39248,0.7951,0.39875,0.54643,0.098229,0.22862,0,0,2
0.21115,0.34436,0.79287,0.38941,0.58929,0.11594,0.22955,0,0,2
0.20939,0.3203,0.78396,0.57009,0.50893,0.11111,0.23606,0,0,2
0.21027,0.35489,0.78396,0.39252,0.54643,0.1095,0.24349,0,0.17647,2
0.20764,0.3594,0.75947,0.40187,0.61607,0.011272,0.27509,0,0.37255,2
0.20852,0.37744,0.74388,0.3676,0.5875,0.062802,0.25929,0,0,2
0.22564,0.29774,0.74165,0.37383,0.61964,0.10789,0.26115,0,0,2
0.32704,0.39549,0.76392,0.35514,0.4375,0.082126,0.29461,0,0,2
0.88235,0,0,0.56386,0,0.093398,0.73141,1,0.54902,2
0.3086,0.44962,0,0.084112,0.82857,0,0.51673,0,0,2
0.31343,0.37744,0.8686,0.34891,0.45,0.088567,0.26766,0,0.19608,2
0.24232,0.33233,0.80401,0.30218,0.525,0.090177,0.29461,0,0,2
0.41835,0.42406,0.46548,0.42991,0.42321,0.085346,0.38476,0.085714,0.33333,2
0.65803,0.44662,0,0.33333,0.25536,0.030596,0.74442,0,0.19608,2
0.30641,0.40602,0.88641,0.27726,0.47857,0.093398,0.25279,0,0,2
0.25241,0.39098,0.78842,0.41121,0.4875,0.1095,0.24907,0,0,2
0.32309,0.37143,0.80846,0.24299,0.53929,0.091787,0.27695,0.028571,0.33333,2
0.23924,0.33985,0.70824,0.29283,0.56429,0.093398,0.31413,0,0.47059,2
0.2173,0.39098,0.78619,0.3271,0.51071,0.090177,0.26952,0,0,3
0.24144,0.36241,0.76837,0.45794,0.47679,0.096618,0.27416,0,0.33333,3
0.25417,0.3203,0.79733,0.31776,0.5,0.098229,0.31227,0,0,3
0.44162,0.49624,0.83742,0.090343,0.35357,0.017713,0.39219,0,0,3
0.45478,0.045113,0.38085,0.39564,0.64821,0.093398,0.57528,0,0,5
0.38586,0.38195,0,0.45794,0.575,0.075684,0.5474,0,0,5
0.088235,0.34436,0,0.8567,0.11964,1,0.14219,0,0,5
0.36084,0.46015,0.53675,0.28037,0.52679,0,0.40335,0,0,6
0.35162,0.51429,0,0.56075,0.52321,0,0.50651,0,0,6
0,1,0,0.015576,1,0,0.11338,0,0,6
0.31738,0.53985,0.72606,0.60125,0.25714,0.2351,0.033457,0.51746,0,7
0.21378,0.61955,0,0.65109,0.61964,0,0.30948,0.20317,0.17647,7
0.26514,0.60451,0,0.53271,0.57321,0,0.2881,0.50476,0.15686,7
0.19359,0.47218,0,0.70093,0.61071,0.022544,0.36989,0.25714,0.019608,7
0.17252,0.66466,0,0.61059,0.65893,0,0.27045,0.2,0,7
0.23266,0.63308,0,0.49221,0.58929,0,0.30112,0.4381,0,7
0.41703,0.54586,0,0.53894,0.64464,0,0.27974,0.52063,0,7
0.22081,0.42105,0.79065,0.38941,0.56786,0.062802,0.2184,0,0,1
0.27568,0.38647,0.80178,0.2648,0.58571,0.093398,0.25465,0,0,1
0.28358,0.31278,0.78842,0.29283,0.6125,0.093398,0.27509,0,0,1
0.34943,0.47669,0.83073,0.27726,0.4125,0.0096618,0.32156,0,0,1
0.37357,0.60752,0.83519,0,0.39464,0.0048309,0.33178,0,0,1
0.27261,0.30827,0.80624,0.31153,0.53214,0.095008,0.3039,0,0,1
0.2849,0.33835,0.78842,0.2866,0.56964,0.10467,0.2881,0,0,1
0.28973,0.3188,0.77506,0.29283,0.56429,0.098229,0.29089,0.028571,0.43137,1
0.28007,0.27669,0.77283,0.33956,0.63929,0.096618,0.28996,0,0.11765,1
0.29939,0.30226,0.77506,0.33022,0.5625,0.10306,0.30204,0,0,1
0.29456,0.30075,0.76392,0.28037,0.56071,0.099839,0.30948,0,0.58824,1
0.48639,0.37293,0.83964,0.15576,0.38929,0.020934,0.42658,0,0,1
0.34372,0.42857,0.7461,0.29283,0.40536,0.095008,0.32342,0,0,1
0.35601,0.37143,0.74165,0.30841,0.45536,0.096618,0.3448,0,0.21569,1
0.28051,0.41353,0.83296,0.27414,0.56786,0.095008,0.24164,0,0,1
0.48815,0.51729,0.84855,0.15265,0.275,0,0.39591,0,0,1
0.45522,0.34887,0.81292,0.18069,0.43036,0.030596,0.41078,0,0.33333,1
0.23266,0.40752,0.80401,0.38941,0.46071,0.10628,0.24164,0,0,2
0.1993,0.37744,0.77728,0.3676,0.61429,0.061192,0.24164,0,0,2
0.22081,0.34286,0.77951,0.37072,0.55,0.096618,0.25,0,0,2
0.3187,0.33083,0.83296,0.25545,0.44107,0.10306,0.32807,0,0.43137,2
0.25198,0.29173,0.64143,0.44237,0.60714,0.11755,0.28903,0,0,2
0.30948,0.28421,0.6147,0.16822,0.71429,0.056361,0.37082,0,0.39216,2
0.56848,0.46617,0.64588,0.27414,0.23929,0.012882,0.49814,0,0,2
0.71291,0.043609,0,0.1433,0.58393,0,0.88569,0,0,2
0.3209,0.40301,0.86637,0.32399,0.45893,0.082126,0.26487,0,0,2
0.24495,0.38647,0.81069,0.38629,0.48571,0.10467,0.24164,0,0.56863,2
0.24056,0.33083,0.78842,0.41433,0.5625,0.10306,0.24164,0,0.41176,2
0.2511,0.37594,0.78842,0.37072,0.54107,0.090177,0.24814,0,0,2
0.4662,0.37143,0.8196,0.26791,0.525,0.086957,0.28717,0,0,2
0.39728,0.48872,0.30067,0.41745,0.34821,0.062802,0.47677,0,0.35294,2
0.4662,0.45414,0.22494,0.33333,0.425,0.05314,0.53067,0,0,2
0.3007,0.44812,0.87528,0.38941,0.35714,0.086957,0.25836,0,0.29412,2
0.30334,0.34135,0.84633,0.24611,0.58214,0.090177,0.27416,0,0.23529,2
0.24539,0.3218,0.79287,0.42056,0.59464,0.10467,0.23792,0,0,2
0.26076,0.34135,0.77283,0.46729,0.51964,0.10628,0.25558,0,0,2
0.28709,0.4391,0.81514,0.25545,0.52857,0.017713,0.29461,0,0,3
0.24363,0.37744,0.7951,0.33956,0.51607,0.090177,0.27974,0,0.19608,3
0.2173,0.40451,0.75724,0.28972,0.51429,0.095008,0.26859,0,0,3
0.31475,0.39098,0.74388,0.38941,0.41607,0.090177,0.33086,0,0,3
0.48112,0.5203,0.84187,0.19315,0.27679,0.037037,0.3448,0,0.72549,3
0.24188,0.3203,0,0.47975,0.72679,0.1562,0.44052,0,0,5
0.55048,0.40752,0,0.40187,0.43036,0.05153,0.6329,0,0,5
0.41396,0.3188,0.35857,0.58567,0.42321,0.12238,0.39684,0.07619,1,5
0.31343,0.5609,0.49889,0.41433,0.45893,0,0.35595,0,0,6
0.080773,0.55188,0.38753,0.38941,0.84643,0,0.20074,0,0,6
0.52678,0.40752,0.74388,0.29283,0.45893,0.096618,0.31599,0,0,7
0.54873,0.7609,0.40757,0.31776,0.11071,0.049919,0.29554,0.53333,0,7
0.18876,0.51278,0,0.74455,0.63929,0.012882,0.33829,0.19365,0.098039,7
0.26866,0.59699,0,0.63863,0.61964,0,0.32714,0.20952,0,7
0.23837,0.61203,0,0.5296,0.58929,0,0.26487,0.54286,0,7
0.23047,0.54737,0,0.76324,0.54286,0,0.37361,0.17143,0,7
0.23529,0.54887,0,0.51402,0.67857,0,0.28346,0.49841,0,7
