0.72115,0.68864,0.65135,0.78728,0.47495,0.72254,0.65315,0.54313,0.72518,0.55839,0.27514,0.48845,0.2908,0.44465,0.37145,0.40645,0.45437,0.47568,0.25057,0.53771,0.24081,1
0.52198,0.14165,0.46973,0.47132,0.4499,0.50193,0.46606,0.35563,0.42376,0.56369,0.4222,0.39164,0.81998,0.87039,0.62411,0.73272,0.40971,0.58268,0.49886,0.48905,0.46388,3
0.43544,0.38569,0.62108,0.45047,0.56914,0.47206,0.56457,0.56954,0.67996,0.86093,0.85009,0.67987,0.79228,0.59319,0.37057,0.34654,0.30874,0.44163,0.3451,0.42822,0.69455,2
0.35165,0.40252,0.43161,0.29614,0.38577,0.4316,0.39238,0.62236,0.56028,0.82909,0.82068,0.75028,0.76954,0.4948,0.51418,0.23779,0.2466,0.46595,0.38724,0.45012,0.54373,3
0.51099,0.54698,0.78812,0.58186,0.60721,0.63102,0.66142,0.73415,0.73316,0.62527,0.3444,0.42684,0.41642,0.47398,0.45213,0.31613,0.29806,0.3716,0.43964,0.35036,0.58555,1
0.68681,0.45302,0.40022,0.40042,0.32966,0.26301,0.43212,0.72711,0.75798,0.51805,0.71917,0.74697,0.66766,0.51372,0.52128,0.41935,0.48058,0.2821,0.47153,0.48054,0.42079,2
0.52885,0.75877,0.56839,0.58916,0.34168,0.61079,0.69123,0.53169,0.61968,0.71762,0.67362,0.51155,0.36993,0.50047,0.33156,0.28664,0.31165,0.49416,0.418,0.31144,0.63371,2
0.59066,0.49509,0.59865,0.49114,0.21443,0.39692,0.46026,0.5,0.58422,0.56794,0.93548,0.93839,0.68348,0.43614,0.49202,0.5023,0.22427,0.4572,0.1754,0.4927,0.45627,3
0.36401,0.3338,0.44955,0.4609,0.58016,0.53565,0.65977,0.54577,0.57447,0.69321,0.63757,0.58966,0.59248,0.29518,0.34663,0.27373,0.1835,0.26751,0.25285,0.37713,0.57541,2
0.46978,0.41795,0.51345,0.51616,0.47796,0.36705,0.28394,0.37764,0.53103,0.47134,0.36148,0.60506,0.51137,0.6878,0.65426,0.57972,0.65437,0.72082,0.48178,0.45499,0.42459,3
0.45192,0.53857,0.63229,0.41084,0.77455,0.67534,0.61672,0.66637,0.52305,0.50212,0.33491,0.43234,0.29476,0.39167,0.24113,0.42304,0.48252,0.51167,0.57631,0.38929,0.5019,1
0.47115,0.59046,0.75673,0.87278,0.78457,0.56936,0.8245,0.73151,0.67553,0.569,0.27989,0.29043,0.3185,0.30653,0.32713,0.40092,0.46117,0.25778,0.40547,0.47932,0.52218,1
0.55632,0.8359,0.67489,0.82482,0.84369,0.65511,0.74752,0.84507,0.61525,0.57856,0.53985,0.24642,0.2908,0.1807,0.20124,0.22765,0.36311,0.44163,0.34055,0.49513,0.41952,2
0.49725,0.54418,0.65135,0.29823,0.33567,0.36513,0.15646,0.4507,0.60904,0.54565,0.61575,0.54015,0.74283,0.76064,0.55053,0.54747,0.70097,0.64008,0.5262,0.44769,0.41572,3
0.50824,0.55961,0.38117,0.51825,0.36072,0.40655,0.47517,0.62676,0.65426,0.60934,0.64231,0.68867,0.40851,0.3122,0.39716,0.4682,0.51262,0.36381,0.34282,0.54988,0.42459,2
0.42033,0.39972,0.57848,0.49114,0.51904,0.59827,0.66142,0.71567,0.83422,0.56582,0.38899,0.33883,0.37488,0.62725,0.25266,0.26083,0.33301,0.37549,0.32232,0.34793,0.53992,2
0.56731,0.48668,0.63789,0.64651,0.69739,0.5501,0.56954,0.47711,0.62855,0.57643,0.34725,0.62266,0.39862,0.54115,0.38298,0.37696,0.47087,0.63521,0.27904,0.49148,0.56401,1
0.18132,0.29173,0.42489,0.35766,0.3517,0.39692,0.43791,0.30106,0.41312,0.49682,0.59393,0.50055,0.81503,0.72942,0.5789,0.49954,0.49126,0.66537,0.41344,0.44039,0.3346,3
0.43681,0.52174,0.56614,0.34098,0.3988,0.4422,0.44288,0.45158,0.75709,0.61146,0.88899,0.79758,0.62611,0.49574,0.33599,0.32627,0.42039,0.39494,0.42825,0.31022,0.58935,2
0.47802,0.54698,0.38229,0.47445,0.44188,0.342,0.50745,0.50528,0.65957,0.87261,0.76281,0.71507,0.51335,0.61779,0.43262,0.50415,0.17476,0.62451,0.42483,0.44526,0.43093,3
0.60027,0.63675,0.63565,0.44108,0.65832,0.60405,0.72682,0.8662,0.75,0.66561,0.13757,0.15402,0.21068,0.3737,0.2766,0.36498,0.24369,0.49708,0.39294,0.32968,0.49049,2
0.35577,0.51893,0.47758,0.52659,0.64729,0.46243,0.72517,0.58979,0.68351,0.5,0.42884,0.47085,0.32839,0.29139,0.30585,0.29585,0.2,0.28405,0.53303,0.49635,0.4474,2
0.42033,0.669,0.69058,0.51721,0.35471,0.39981,0.59106,0.55106,0.70567,0.63907,0.8482,0.56656,0.4817,0.52507,0.31915,0.35576,0.55243,0.59241,0.47836,0.25182,0.51584,2
0.51374,0.49649,0.44955,0.35245,0.17234,0.24085,0.41722,0.5088,0.32713,0.52654,0.53131,0.66007,0.66073,0.66887,0.32713,0.63963,0.57961,0.43677,0.46925,0.55839,0.37643,3
0.45467,0.81206,0.76457,0.65485,0.69038,0.81214,0.58195,0.84859,0.57358,0.47452,0.35104,0.27723,0.42532,0.30747,0.16667,0.26452,0.42816,0.42802,0.32802,0.40511,0.3967,1
0.6978,0.6648,0.46076,0.62461,0.52204,0.50289,0.6995,0.58275,0.38298,0.64862,0.38899,0.44884,0.32839,0.45033,0.34486,0.37604,0.39612,0.53696,0.418,0.54866,0.27883,1
0.37363,0.56101,0.49327,0.45047,0.43788,0.36031,0.42798,0.60915,0.63298,0.66454,0.78368,0.59186,0.58358,0.46263,0.35727,0.41751,0.13398,0.24514,0.37472,0.38443,0.75792,2
0.49588,0.83029,0.57848,0.67883,0.69339,0.79865,0.84189,0.80194,0.57801,0.4862,0.28178,0.21122,0.2453,0.29991,0.30851,0.15668,0.42427,0.393,0.42141,0.18856,0.29278,2
0.56319,0.61571,0.45067,0.24192,0.47996,0.39403,0.18129,0.65053,0.63298,0.75796,0.69355,0.71287,0.62611,0.69631,0.36968,0.35392,0.35243,0.40272,0.39636,0.41363,0.29785,3
0.63324,0.40533,0.45404,0.77685,0.65932,0.56744,0.81291,0.52817,0.53457,0.6104,0.46015,0.59076,0.31652,0.30369,0.25621,0.37512,0.39612,0.36868,0.40774,0.24088,0.2256,2
0.56044,0.62412,0.72646,0.65485,0.4479,0.72254,0.54387,0.60299,0.7305,0.5913,0.62903,0.55446,0.3541,0.38221,0.12411,0.24516,0.41456,0.33074,0.49089,0.41363,0.47402,2
0.32143,0.46143,0.49776,0.35975,0.24649,0.27938,0.25331,0.35475,0.23316,0.25265,0.49526,0.38504,0.54797,0.74551,0.6906,0.66728,0.38155,0.68677,0.72437,0.6326,0.55006,1
0.37363,0.35344,0.32175,0.45985,0.47295,0.38728,0.46192,0.54754,0.47695,0.35775,0.45541,0.36414,0.55885,0.57994,0.61879,0.61843,0.56602,0.48638,0.63098,0.41119,0.2218,1
0.42995,0.6101,0.7287,0.68613,0.5521,0.67148,0.57947,0.46215,0.69681,0.67197,0.31404,0.071507,0.40158,0.45128,0.38121,0.29401,0.65049,0.4572,0.34055,0.40511,0.43599,1
0.74451,0.34642,0.60538,0.41606,0.57515,0.52216,0.70944,0.76849,0.64273,0.61146,0.39564,0.41474,0.55885,0.22895,0.36613,0.26452,0.45922,0.3356,0.36333,0.26521,0.51711,2
0.52198,0.4979,0.46749,0.39729,0.34168,0.53083,0.59023,0.52465,0.63387,0.45435,0.58729,0.80968,0.55786,0.49007,0.35727,0.2424,0.33786,0.42802,0.31891,0.37713,0.43093,2
0.4478,0.29313,0.77915,0.62982,0.35471,0.45279,0.76987,0.51232,0.61968,0.4862,0.54175,0.52255,0.71513,0.17219,0.30053,0.38341,0.24854,0.35798,0.25968,0.43066,0.48416,2
0.5206,0.46003,0.36323,0.15224,0.38477,0.42967,0.38245,0.48151,0.51862,0.54352,0.59393,0.55666,0.6182,0.64144,0.58245,0.52627,0.4767,0.72471,0.58314,0.41971,0.28897,3
0.53434,0.34502,0.54036,0.36496,0.25952,0.22062,0.33775,0.54665,0.61702,0.5276,0.47913,0.62046,0.55786,0.78146,0.53635,0.5106,0.47184,0.58268,0.5467,0.61679,0.67807,3
0.62775,0.3885,0.54933,0.40667,0.3998,0.22543,0.34685,0.41373,0.37677,0.58917,0.68501,0.57316,0.57072,0.78808,0.60372,0.43134,0.46505,0.57004,0.73462,0.44282,0.44994,3
0.50824,0.57083,0.61211,0.5902,0.53507,0.421,0.4702,0.38116,0.45656,0.4586,0.40133,0.50165,0.59149,0.47777,0.6844,0.77604,0.63495,0.80739,0.65718,0.55231,0.38276,1
0.33379,0.3899,0.54372,0.47758,0.32465,0.24759,0.47682,0.51673,0.44504,0.27389,0.1907,0.53355,0.77745,0.44182,0.71897,0.63134,0.69806,0.66926,0.57062,0.49148,0.53739,1
0.33791,0.52735,0.52803,0.46715,0.41984,0.13776,0.25828,0.35211,0.34486,0.36624,0.26565,0.72387,0.59248,0.80038,0.69415,0.81843,0.60874,0.77821,0.42483,0.57421,0.48035,3
0.36538,0.32118,0.4843,0.40876,0.31463,0.36416,0.31043,0.63116,0.55142,0.47877,0.59867,0.73377,0.7181,0.38884,0.54078,0.67926,0.58058,0.58366,0.54897,0.6837,0.29024,3
0.43269,0.62553,0.68946,0.69447,0.68637,0.6763,0.80215,0.61004,0.49291,0.39172,0.46015,0.20022,0.43917,0.44465,0.31649,0.34378,0.36893,0.357,0.46469,0.65815,0.50063,2
0.50275,0.34642,0.52354,0.57247,0.49098,0.53179,0.53974,0.59155,0.51507,0.22399,0.39374,0.39934,0.51236,0.48155,0.42553,0.53641,0.38932,0.4786,0.33144,0.39903,0.53232,1
0.50962,0.51753,0.61883,0.64129,0.56914,0.30443,0.47599,0.65141,0.6906,0.57962,0.54554,0.67767,0.47379,0.49858,0.11348,0.40092,0.3165,0.48444,0.34055,0.47202,0.49303,2
0.21291,0.44881,0.58632,0.7487,0.7004,0.46339,0.61175,0.50704,0.62855,0.3535,0.27419,0.32893,0.2542,0.43898,0.42287,0.54378,0.51456,0.38035,0.36788,0.24453,0.54753,1
0.43956,0.41935,0.39574,0.47654,0.33567,0.36705,0.39818,0.26937,0.27039,0.42675,0.23719,0.50605,0.72305,0.72469,0.60018,0.65899,0.59029,0.53405,0.64123,0.73358,0.36248,3
0.23901,0.65358,0.32399,0.59645,0.58918,0.49904,0.59354,0.66461,0.60284,0.80573,0.59772,0.69307,0.3818,0.47114,0.28812,0.34101,0.22136,0.4465,0.3713,0.42944,0.33967,2
0.58379,0.19916,0.64238,0.46194,0.49299,0.57514,0.48924,0.64349,0.56649,0.41401,0.29032,0.10671,0.44411,0.50047,0.55142,0.40553,0.61748,0.43191,0.57859,0.41727,0.5488,1
0.35852,0.43478,0.49215,0.30657,0.43287,0.48555,0.60596,0.41725,0.60904,0.65393,0.62998,0.65017,0.64392,0.60454,0.42465,0.21198,0.24369,0.45623,0.54556,0.29805,0.39417,2
0.2294,0.70547,0.56726,0.34724,0.42385,0.29672,0.35182,0.62236,0.64007,0.76752,0.66983,0.77668,0.79327,0.73888,0.56738,0.5447,0.28932,0.25681,0.29613,0.49027,0.2294,3
0.55357,0.59327,0.69395,0.62252,0.68637,0.88536,0.78974,0.77641,0.61702,0.35881,0.18596,0.35424,0.3729,0.38694,0.22074,0.2977,0.3699,0.28988,0.46014,0.49027,0.48796,1
0.62225,0.69285,0.60987,0.32847,0.36874,0.342,0.28725,0.19894,0.36879,0.24735,0.32448,0.53245,0.73788,0.71996,0.63032,0.69493,0.70485,0.66634,0.7369,0.44161,0.46515,3
0.52885,0.59888,0.44731,0.44317,0.22645,0.22351,0.38328,0.3706,0.40957,0.18259,0.45256,0.58526,0.70623,0.76821,0.8484,0.88018,0.77087,0.70233,0.52847,0.60584,0.47275,1
0.23214,0.65077,0.58296,0.66945,0.46994,0.51252,0.41639,0.47271,0.4477,0.23992,0.23624,0.45655,0.38773,0.60549,0.59309,0.60184,0.70194,0.63327,0.53075,0.43187,0.59823,1
0.46841,0.75456,0.7074,0.37226,0.54008,0.6368,0.44619,0.49824,0.47429,0.41932,0.12903,0.28163,0.47082,0.43709,0.6383,0.5447,0.55437,0.51556,0.81435,0.25791,0.42205,1
0.16484,0.4446,0.46188,0.45673,0.073146,0.40751,0.33444,0.5581,0.59309,0.40446,0.68501,0.61386,0.83877,0.58751,0.6906,0.54009,0.6301,0.50486,0.37472,0.38321,0.36248,3
0.48626,0.81066,0.537,0.6048,0.36373,0.44605,0.57036,0.30106,0.41312,0.34713,0.463,0.57866,0.73591,0.62535,0.55319,0.61198,0.56214,0.46012,0.50342,0.65937,0.76299,1
0.1978,0.36746,0.63341,0.56413,0.61723,0.421,0.60596,0.68046,0.52482,0.69108,0.52467,0.32013,0.61523,0.386,0.38298,0.28018,0.33786,0.29572,0.20501,0.38321,0.43219,2
0.40247,0.41655,0.60874,0.65172,0.1994,0.26782,0.28974,0.44894,0.40337,0.41826,0.31025,0.70517,0.70722,0.5894,0.71897,0.54286,0.53981,0.58852,0.63667,0.41849,0.673,3
0.38874,0.52174,0.61771,0.40563,0.43687,0.30539,0.50331,0.38908,0.34397,0.54352,0.24668,0.54125,0.42631,0.45979,0.74113,0.55023,0.65146,0.43969,0.75285,0.77981,0.24715,1
0.40385,0.34783,0.52466,0.35454,0.4499,0.24566,0.55629,0.59771,0.46277,0.60085,0.75522,0.76788,0.52819,0.46452,0.37145,0.31613,0.4835,0.53307,0.37927,0.59611,0.49303,2
0.29396,0.58626,0.65807,0.79041,0.61623,0.81118,0.59768,0.46567,0.60461,0.27389,0.33112,0.43124,0.55094,0.3964,0.22518,0.44608,0.16214,0.52918,0.3861,0.3455,0.50444,1
0.46154,0.28471,0.3509,0.50886,0.19038,0.39403,0.3601,0.64349,0.63209,0.74522,0.6926,0.67547,0.54303,0.57805,0.64007,0.38986,0.33689,0.33755,0.459,0.61071,0.56401,2
0.31456,0.39551,0.45628,0.33681,0.57415,0.37476,0.42219,0.40229,0.59043,0.62739,0.62239,0.70957,0.62117,0.33491,0.39982,0.42304,0.32913,0.39591,0.57745,0.56326,0.31939,2
0.47115,0.69846,0.69843,0.59541,0.63727,0.70713,0.79222,0.8037,0.62145,0.638,0.24478,0.33003,0.24431,0.49385,0.30674,0.097696,0.39223,0.3716,0.50683,0.49635,0.65019,2
0.57692,0.48247,0.48094,0.13556,0.36072,0.30829,0.48675,0.49912,0.55053,0.55839,0.57211,0.72167,0.69337,0.55251,0.49291,0.54378,0.53107,0.44358,0.44191,0.42822,0.60076,3
0.36676,0.29874,0.15022,0.46715,0.48096,0.3632,0.22599,0.48592,0.65869,0.45011,0.46205,0.58636,0.61919,0.55251,0.64805,0.53088,0.66505,0.49514,0.50114,0.53771,0.34094,3
0.45055,0.59607,0.6222,0.33368,0.44689,0.5501,0.4553,0.69718,0.5461,0.57537,0.62903,0.31573,0.43818,0.35856,0.39007,0.31429,0.5165,0.51946,0.66515,0.37348,0.41952,2
0.37363,0.6087,0.40919,0.45673,0.4008,0.38536,0.30546,0.26496,0.40337,0.57749,0.34156,0.72827,0.61128,0.58278,0.7039,0.74747,0.64272,0.63716,0.78588,0.40633,0.52471,3
0.45192,0.40813,0.33408,0.29093,0.2014,0.23699,0.47103,0.46215,0.63918,0.4586,0.48387,0.82288,0.6726,0.61779,0.40426,0.36959,0.23301,0.54377,0.55011,0.4562,0.51331,3
0.59753,0.84151,0.40807,0.46298,0.43086,0.31214,0.46772,0.49296,0.87323,0.74416,0.51613,0.86579,0.57369,0.67644,0.34131,0.40922,0.29903,0.54377,0.30182,0.35645,0.5564,2
0.54533,0.5554,0.60314,0.4244,0.35972,0.6869,0.76904,0.54842,0.56649,0.65074,0.54839,0.66337,0.49654,0.20624,0.33599,0.49032,0.27087,0.35117,0.44647,0.44282,0.40304,2
0.068681,0.56101,0.6065,0.62878,0.7024,0.71387,0.74669,0.85827,0.73316,0.40977,0.35579,0.23982,0.46785,0.32167,0.31826,0.3106,0.37767,0.357,0.33827,0.3747,0.48035,2
0.30357,0.49509,0.76121,0.49635,0.6513,0.61464,0.38576,0.47095,0.49291,0.62739,0.23055,0.27833,0.55391,0.28477,0.44858,0.53364,0.48252,0.58074,0.5877,0.52311,0.62104,1
0.44368,0.6648,0.55493,0.59854,0.7024,0.81503,0.60927,0.50968,0.33067,0.42357,0.15085,0.27283,0.12957,0.19962,0.27571,0.35668,0.42524,0.23541,0.4795,0.60462,0.5057,1
0.55769,0.26087,0.49215,0.3243,0.31663,0.26397,0.28725,0.54313,0.51241,0.32484,0.74194,0.58746,0.56775,0.68023,0.50887,0.4894,0.39612,0.53794,0.32802,0.55718,0.57795,3
0.49725,0.42917,0.68946,0.61001,0.60321,0.71291,0.59768,0.6294,0.4867,0.34713,0.18691,0.25853,0.37389,0.55818,0.3883,0.26452,0.49806,0.52237,0.5615,0.52068,0.30545,1
0.41758,0.50771,0.82511,0.61418,0.73848,0.54143,0.91556,0.94806,0.54699,0.48938,0.41082,0.25633,0.32245,0.32923,0.2633,0.16959,0.3,0.32782,0.34738,0.37956,0.47148,2
0.58379,0.52034,0.43498,0.2878,0.26754,0.2659,0.34023,0.65581,0.59486,0.61571,0.47154,0.56656,0.65776,0.57616,0.60372,0.54194,0.5466,0.60603,0.24374,0.57908,0.42586,3
0.47115,0.28752,0.59193,0.45151,0.45792,0.14066,0.33858,0.29225,0.48936,0.57643,0.30266,0.68207,0.65579,0.62252,0.67996,0.50138,0.58835,0.56226,0.57631,0.63382,0.54499,3
0.71429,0.46003,0.56502,0.58916,0.58417,0.45376,0.58775,0.59595,0.63032,0.638,0.48577,0.60176,0.41642,0.47966,0.43883,0.42581,0.21456,0.29086,0.46355,0.48662,0.45247,2
0.54258,0.41935,0.80717,0.58498,0.51503,0.47977,0.58609,0.55986,0.41046,0.45754,0.28653,0.57316,0.34817,0.33207,0.20124,0.36406,0.37184,0.49416,0.41686,0.61192,0.37389,1
0.48764,0.63114,0.47534,0.43587,0.38878,0.25626,0.27401,0.31602,0.33511,0.33121,0.29127,0.57866,0.54105,0.8912,0.80674,0.63871,0.56505,0.73152,0.44647,0.46472,0.56907,1
0.41346,0.19215,0.34417,0.58603,0.47395,0.34104,0.27235,0.3618,0.23404,0.37367,0.2296,0.52365,0.58655,0.72564,0.61436,0.65069,0.70583,0.71984,0.68565,0.3309,0.42332,3
0.23764,0.41515,0.60987,0.66945,0.67735,0.54913,0.61672,0.70775,0.5266,0.3896,0.40987,0.39934,0.43521,0.25355,0.39184,0.31797,0.31068,0.41926,0.38838,0.44039,0.79594,1
0.3956,0.36886,0.60314,0.69656,0.57615,0.75819,0.69371,0.6118,0.6773,0.58493,0.33397,0.09901,0.29674,0.33113,0.16046,0.31889,0.38835,0.41537,0.45444,0.44891,0.67807,2
0.43681,0.56662,0.46973,0.41814,0.25852,0.26301,0.30464,0.43486,0.44592,0.59023,0.52372,0.58196,0.49951,0.69063,0.68085,0.59447,0.60291,0.63327,0.43052,0.66667,0.53485,3
0.38049,0.37588,0.50336,0.66528,0.43086,0.62042,0.5505,0.6338,0.72872,0.54989,0.43264,0.57866,0.39367,0.27436,0.30408,0.43502,0.25825,0.32393,0.49886,0.39173,0.59823,2
0.52747,0.35344,0.35202,0.39208,0.48798,0.2341,0.36838,0.17782,0.25621,0.23355,0.42884,0.44994,0.48269,0.64238,0.74379,0.70323,0.86019,0.69066,0.74146,0.56813,0.58048,1
0.60165,0.47405,0.72758,0.64129,0.58818,0.45279,0.74917,0.65229,0.52748,0.45329,0.30645,0.40924,0.27201,0.52412,0.40514,0.34562,0.44078,0.49514,0.40319,0.36618,0.32066,1
0.53571,0.41234,0.79821,0.37018,0.51904,0.5395,0.59603,0.63116,0.67553,0.57749,0.63947,0.52695,0.44115,0.38032,0.25798,0.41475,0.37476,0.49319,0.45216,0.40633,0.41698,2
0.61538,0.54278,0.58184,0.49531,0.31764,0.59345,0.50414,0.55634,0.73759,0.52229,0.82068,0.59186,0.6093,0.32072,0.45213,0.37696,0.43981,0.21206,0.63554,0.51217,0.58682,2
0.38462,0.5568,0.42937,0.37643,0.46894,0.46917,0.53642,0.4912,0.48848,0.37686,0.29507,0.38284,0.65381,0.60738,0.58333,0.69309,0.51262,0.54961,0.49317,0.44526,0.63371,1
0.70192,0.62553,0.38004,0.55579,0.48898,0.2948,0.33858,0.40405,0.27305,0.62102,0.36433,0.64026,0.62908,0.61495,0.78901,0.52535,0.59515,0.65272,0.32802,0.56934,0.62104,3
0.60302,0.26788,0.51794,0.68717,0.38277,0.5106,0.59437,0.72359,0.71809,0.45011,0.39848,0.57756,0.31454,0.28477,0.22695,0.34009,0.28835,0.32879,0.33599,0.59854,0.44613,2
0.56731,0.84432,0.59865,0.57039,0.62325,0.74374,0.74669,0.80194,0.5922,0.54459,0.4222,0.44004,0.29278,0.33207,0.14007,0.3659,0.6301,0.52626,0.49203,0.42944,0.56907,1
0.63324,0.57083,0.55605,0.50782,0.36774,0.74277,0.59354,0.84331,0.67376,0.68259,0.4962,0.33113,0.42235,0.44371,0.4078,0.21935,0.32816,0.32296,0.36788,0.41606,0.29404,2
0.52885,0.34081,0.20516,0.16788,0.26854,0.25337,0.22599,0.36972,0.37855,0.38004,0.36433,0.43564,0.53907,0.69726,0.61525,0.76774,0.6932,0.60019,0.55239,0.45377,0.61977,3
0.26511,0.28892,0.49552,0.47132,0.6503,0.56455,0.47765,0.59947,0.50621,0.55202,0.6556,0.60726,0.51335,0.29896,0.38121,0.23963,0.47961,0.47471,0.50911,0.44526,0.64639,2
0.40247,0.54418,0.50897,0.4609,0.63727,0.44509,0.51904,0.64525,0.43706,0.40764,0.092979,0.30803,0.44016,0.53548,0.49911,0.37972,0.47767,0.35603,0.52961,0.59854,0.41825,1
0.29945,0.3871,0.5639,0.37018,0.42786,0.24566,0.35927,0.27641,0.30408,0.36837,0.25996,0.59296,0.6093,0.6263,0.71454,0.68387,0.73883,0.68288,0.43736,0.27494,0.53359,3
0.61538,0.29032,0.61883,0.27633,0.43287,0.2736,0.35679,0.41901,0.60106,0.67728,0.62049,0.70187,0.68249,0.54683,0.42819,0.63594,0.45049,0.43288,0.21526,0.5073,0.53232,3
0.42308,0.31557,0.47758,0.50886,0.47094,0.31599,0.27235,0.4868,0.36879,0.38004,0.44118,0.24202,0.58952,0.92431,0.67996,0.57512,0.45922,0.59533,0.48405,0.35645,0.3815,1
0.39835,0.26928,0.49439,0.34202,0.4509,0.46146,0.4793,0.49736,0.47961,0.16561,0.53416,0.60066,0.62216,0.72091,0.65603,0.76682,0.6301,0.6858,0.41002,0.51946,0.4474,1
0.68956,0.77279,0.58296,0.38373,0.42485,0.52312,0.42301,0.56162,0.67908,0.51592,0.62619,0.72497,0.56775,0.75591,0.47163,0.50046,0.5767,0.42899,0.37472,0.35523,0.59442,3
0.49863,0.554,0.46188,0.5464,0.20741,0.34586,0.58361,0.43926,0.34397,0.30786,0.44023,0.67547,0.63304,0.63576,0.64184,0.74101,0.43107,0.56323,0.50114,0.41971,0.3853,3
0.58791,0.30856,0.47646,0.45047,0.35972,0.51734,0.59272,0.63908,0.84309,0.43524,0.69639,0.66777,0.49357,0.37465,0.25532,0.5235,0.38641,0.54767,0.55467,0.30049,0.49176,2
0.34478,0.42917,0.52466,0.44108,0.42986,0.14451,0.28808,0.33803,0.22961,0.19427,0.41082,0.67547,0.72997,0.71807,0.76064,0.68571,0.72233,0.73054,0.37699,0.51095,0.44867,1
0.55769,0.28331,0.47197,0.28154,0.1994,0.11657,0.58195,0.67165,0.71188,0.81104,0.71917,0.68097,0.62809,0.55535,0.41401,0.43502,0.39223,0.357,0.27221,0.35401,0.70596,3
0.69231,0.67882,0.61659,0.59437,0.36673,0.29769,0.25248,0.33979,0.34309,0.42251,0.31499,0.47635,0.82394,0.79659,0.77571,0.62212,0.67573,0.40953,0.61162,0.44891,0.33714,3
0.27747,0.43338,0.51906,0.27842,0.46493,0.4104,0.37914,0.3618,0.40248,0.42251,0.42694,0.80748,0.63996,0.71618,0.57181,0.56129,0.5301,0.39689,0.57859,0.3163,0.29151,3
