0.48421,0.76482,0.59893,0.56186,0.17391,0.24828,0.065401,0.64151,0.14196,0.54352,0.04878,0.21612,0.2475,3
0.53947,0.62451,0.53476,0.56186,0.46739,0.14828,0.22152,0.39623,0.23028,0.69283,0.073171,0.021978,0.19401,3
0.57895,0.50593,0.49198,0.40722,0.30435,0.28276,0.10338,0.90566,0.46057,0.7884,0.065041,0.087912,0.28317,3
0.87105,0.18577,0.71658,0.74227,0.30435,0.62759,0.20464,0.75472,0.7224,1,0.073171,0.25275,0.27247,3
0.50789,0.53557,0.52941,0.40722,0.3913,0.14138,0.075949,0.50943,0.16719,0.3413,0.1626,0.17582,0.28317,3
0.63684,0.58498,0.6631,0.63918,0.44565,0.24828,0.12236,0.56604,0.33123,0.80205,0.30081,0.10623,0.29743,3
0.47105,0.51976,0.50267,0.45876,0.19565,0.17241,0.067511,0.50943,0.17666,0.76621,0.19512,0.17582,0.2903,3
0.57105,0.20553,0.41711,0.030928,0.32609,0.57586,0.51055,0.24528,0.27445,0.26451,0.46341,0.78022,0.55064,1
0.88421,0.22332,0.58289,0.20619,0.28261,0.52414,0.45992,0.32075,0.49527,0.33874,0.43902,0.84615,0.72183,1
0.79737,0.27866,0.66845,0.36082,0.55435,0.55862,0.45781,0.33962,0.26498,0.32167,0.47154,0.84615,0.72539,1
0.74474,0.12055,0.48663,0.27835,0.30435,0.68966,0.59283,0.16981,0.45426,0.50683,0.43089,0.83516,0.54708,1
0.71579,0.19565,0.5615,0.27835,0.20652,0.55862,0.51055,0.30189,0.44164,0.3686,0.54472,0.59707,0.74322,1
0.97895,0.19565,0.5508,0.041237,0.22826,0.73103,0.70675,0.56604,0.7571,0.35154,0.62602,0.5348,0.62197,1
0.73684,0.16403,0.6738,0.48454,0.48913,0.67931,0.64557,0.50943,0.41325,0.45392,0.52846,0.47619,0.6077,1
0.68684,0.4664,0.64171,0.23711,0.5,0.5931,0.56751,0.075472,0.39432,0.32594,0.39024,0.76557,0.40442,1
0.53158,0.25889,0.99465,0.74227,0.58696,0.56897,0.49367,0.64151,0.47634,0.19625,0.52846,0.70696,0.39372,1
0.59211,0.17787,0.79144,0.25258,0.43478,0.55862,0.49367,0.39623,0.29968,0.28328,0.49593,0.55311,0.42939,1
0.53158,0.20356,0.39572,0.3299,0.40217,0.69655,0.56118,0.28302,0.51104,0.32082,0.3252,0.7619,0.43295,1
0.83684,0.65217,0.57754,0.42784,0.44565,0.64483,0.48734,0.32075,0.26498,0.33788,0.31707,0.75458,0.57204,1
0.76579,0.19565,0.48663,0.35052,0.41304,0.65517,0.67511,0.35849,0.52681,0.65017,0.52033,0.67033,0.70043,1
0.66579,0.19565,0.58824,0.51031,0.5,0.68276,0.51477,0.13208,0.64353,0.42406,0.4065,0.64469,0.60057,1
0.70789,0.13636,0.60963,0.31443,0.41304,0.83448,0.70253,0.11321,0.5142,0.47099,0.33333,0.58608,0.71826,1
0.34211,0.071146,0.49198,0.27835,0.33696,0.36897,0.15823,0.9434,0,0.1698,0.62602,0.14652,0.28673,2
0.35263,0.092885,0.64171,0.3866,0.30435,0.49655,0.48734,0.45283,0.52681,0.28328,0.57724,0.37729,0.28531,2
0.35263,0.08498,0.29947,0.46392,0.086957,0.38966,0.35021,0.26415,0.19874,0.2901,0.52033,0.80952,0.16548,2
0.64737,0.18182,0.47059,0.69072,0.18478,0.31034,0.31646,0.26415,0.19558,0.2099,0.4065,0.55311,0.13837,2
0.43947,0.61858,0.55615,0.63918,0.33696,0.63793,0.46624,0.56604,0.4858,0.11007,0.57724,0.68132,0.13195,2
0.25526,0.035573,0.34225,0.43299,0.17391,0.49655,0.40506,0.32075,0.32177,0.1041,0.73171,0.67766,0,2
0.29737,0.17194,0.50802,0.62887,0.21739,0.27586,0.28481,0.56604,0.36278,0.099829,0.69106,0.36264,0.15478,2
0.27632,0.1166,0.50267,0.6701,0,0.42069,0.26371,0.54717,0.30599,0.039249,0.47967,0.71062,0.2475,2
0.43684,0.15613,0.48128,0.52062,0.1087,0.13793,0.23629,0.84906,0.3817,0.15102,0.39024,0.28938,0.15478,2
0.33158,0.41304,0.45989,0.38144,0.19565,0.5069,0.40295,0.22642,0.49842,0.074232,0.54472,0.74359,0.0085592,2
0.37895,0.15415,0.4492,0.43299,1,0.52414,0.40717,0.35849,0.90536,0.11263,0.55285,0.49817,0.47004,2
0.20526,0.27273,0.73797,0.56186,0.69565,0.21379,0.13713,0.018868,0.36278,0.1041,0.38211,0.36264,0.2475,2
0.35263,0.065217,0.39572,0.40722,0.19565,0.87586,0.71941,0.20755,0.4858,0.27474,0.45528,0.54945,0.27247,2
0.34474,0.33794,0.58824,0.53608,0.30435,0.54483,0.37342,0.39623,0.28391,0.12969,0.26016,0.77289,0.11412,2
0.36579,0.35771,0.48663,0.58763,0.21739,0.24138,0.31646,1,0.31861,0.12116,0.30894,0.74359,0.026391,2
0.11316,0.59289,0.24599,0.45876,0.40217,0.75862,0.47257,0.20755,1,0.13823,0.21951,0.5641,0.20257,2
0.20789,0.14427,0.3369,0.52577,0.17391,0.34483,0.26582,0.32075,0.35331,0.057167,0.38211,0.75458,0.15478,2
0.45789,0.53162,0.33155,0.27835,0.1087,0.22414,0.19198,0.56604,0.13249,0.18089,0.17886,0.31136,0.067047,2
0.48684,0.44466,0.55615,0.48454,0.36957,0.11034,0.18565,0.20755,0.13249,0.35154,0.21138,0.054945,0.17974,3
0.39474,0.94269,0.68449,0.74227,0.28261,0.27931,0.054852,0.9434,0.21767,0.31741,0.27642,0.15385,0.16904,3
0.61316,0.35968,0.52941,0.48454,0.20652,0.14483,0.033755,0.45283,0.072555,0.3686,0.17886,0.43956,0.35806,3
0.75,0.8498,0.46524,0.48454,0.1087,0,0,0.50943,0.085174,0.30887,0.081301,0.021978,0.097718,3
0.65,0.47036,0.6738,0.69072,0.57609,0.14483,0.25949,0.16981,0.26498,0.62457,0.089431,0.010989,0.15835,3
0.40789,0.1087,0.39572,0.48454,0.3587,0.17241,0.050633,0.75472,0.3123,0.53925,0.081301,0.10256,0.2582,3
0.73947,0.66798,0.54545,0.45876,0.20652,0.28276,0.10338,0.66038,0.36278,0.65956,0.073171,0.13553,0.14408,3
0.35,0.61067,0.54545,0.53608,0.19565,0.45517,0.12236,0.69811,0.19874,0.54352,0.065041,0.11355,0.17261,3
0.47895,0.5,0.65241,0.58763,0.3913,0.23103,0.054852,0.88679,0.1735,0.36689,0.31707,0.30769,0.20827,3
0.67105,0.36364,0.71123,0.71649,0.38043,0.19655,0.10549,0.49057,0.35647,0.62969,0.21138,0.19414,0.33666,3
0.70526,0.97036,0.58289,0.51031,0.27174,0.24138,0.056962,0.73585,0.20505,0.54778,0.13008,0.17216,0.32953,3
0.56316,0.36561,0.54011,0.48454,0.54348,0.23103,0.07173,0.75472,0.33123,0.6843,0.097561,0.12821,0.40086,3
0.84211,0.1917,0.57219,0.25773,0.61957,0.62759,0.57384,0.28302,0.59306,0.37201,0.45528,0.9707,0.56134,1
0.56053,0.32016,0.70053,0.41237,0.33696,0.62759,0.61181,0.32075,0.7571,0.37543,0.44715,0.69597,0.64693,1
0.83421,0.20158,0.58289,0.23711,0.45652,0.78966,0.64346,0.39623,0.49211,0.46672,0.46341,0.57875,0.83595,1
0.80789,0.28063,0.50267,0.38144,0.38043,0.67931,0.62869,0.16981,0.62145,0.3814,0.62602,0.69597,0.87874,1
0.68421,0.21146,0.71658,0.34021,0.45652,0.64483,0.54219,0.32075,0.33123,0.51365,0.65041,0.58974,0.73609,1
0.62105,0.20356,0.6738,0.28351,0.25,0.64483,0.54852,0.39623,0.32808,0.30034,0.35772,0.71429,0.65407,1
0.74737,0.22925,0.77005,0.45361,0.40217,0.67931,0.55485,0.45283,0.42587,0.27474,0.62602,0.78022,0.45435,1
0.78684,0.18577,0.45455,0.27835,0.28261,0.57586,0.41983,0.24528,0.49527,0.29181,0.45528,0.84982,0.53994,1
0.65263,0.20949,0.68984,0.43299,0.43478,0.47241,0.46203,0.30189,0.35647,0.24915,0.50407,0.58608,0.58274,1
0.64474,0.21146,0.5615,0.51031,0.32609,0.5931,0.55696,0.24528,0.45741,0.32594,0.45528,0.80586,0.45792,1
0.53684,0.1502,0.39572,0.25258,0.30435,0.48966,0.48523,0.28302,0.30284,0.20648,0.56911,0.52015,0.52924,1
0.62632,0.61265,0.40642,0.42268,0.21739,0.5069,0.49367,0.26415,0.33754,0.25597,0.34959,0.6337,0.53994,1
0.73421,0.1996,0.56684,0.17526,0.44565,1,0.7173,0.35849,0.46057,0.49232,0.43089,0.72894,0.6505,1
0.83947,0.18972,0.50267,0.29381,0.52174,0.76552,0.56118,0.24528,0.51104,0.43515,0.37398,0.74725,0.49358,1
0.42368,0.12253,0.35294,0.31959,0.32609,0.35862,0.22574,0.75472,0.066246,0.3814,0.4065,0.11722,0.12268,2
0.69474,0.10079,0.29947,0.38144,0.26087,0.38621,0.30591,0.35849,0.10095,0.21502,0.60976,0.4359,0.25107,2
0.54737,0.05336,0.18182,0.2268,0.086957,0.68966,0.59916,0.24528,0.58991,0.343,0.52033,0.69963,0.15977,2
0.51579,0.18379,0.6631,1,0.75,0.8,0.53797,0.15094,0.48896,0.17662,0.6748,0.81685,0.50428,2
0.21316,0.4249,0.46524,0.38144,0.45652,0.25517,0.20675,0.56604,0.17035,0.11689,0.39024,0.45788,0.15835,2
0.44474,0.21146,0.4492,0.42268,0.17391,0.42069,0.46203,0.24528,0.42902,0.22355,0.55285,0.68498,0.31098,2
0.27632,0.077075,0.61497,0.69072,0.086957,0.35172,0.2616,0.50943,0.3123,0.078498,0.6748,0.53114,0.25107,2
0.21316,0.029644,0.65241,0.38144,0.26087,0.42069,0.39451,0.16981,0.61199,0.15102,0.25203,0.663,0.17261,2
0.25526,0.15217,0.56684,0.58763,0.17391,0.16207,0.19198,0.69811,0.38486,0.19795,0.46341,0.50549,0.12268,2
0.15526,0.24704,0.49198,0.38144,0.30435,0.70345,0.40506,0.075472,0.29653,0.16809,0.55285,0.61905,0.047789,2
0.20789,0.19368,0.27807,0.45876,0.17391,0.52414,0.27426,0.45283,0.31861,0.066553,0.37398,0.42857,0.097718,2
0.32105,0.19565,0.40642,0.43299,0.1087,0.23103,0.35654,0.45283,0.38486,0.18089,0.42276,0.69597,0.16548,2
0.19211,0.3834,0.83422,0.48454,0.3587,0.26552,0.35654,0.88679,0.20189,0.21502,0.60976,0.45055,0.23466,2
0,0.15217,0.4492,0.56186,0.16304,0.51034,0.38608,0.73585,0.50473,0.052901,1,0.58608,0.092011,2
0.36579,0.17194,0.44385,0.6134,0.41304,0.35172,0.3692,0.39623,0.37855,0.066553,0.47154,0.61905,0.047789,2
0.22105,0.70553,0.5508,0.53608,0.13043,0.64828,0.56751,0.15094,0.78864,0.12969,0.21951,0.86813,0.072753,2
0.36842,0.15613,0.49733,0.56186,0.17391,0.6069,0.59283,0.49057,0.42902,0.22696,0.17073,0.57509,0.052782,2
0.26579,0.70356,0.54545,0.58763,0.1087,0.38621,0.29747,0.54717,0.29653,0.11263,0.25203,0.47619,0.21541,2
0.48158,0.12055,0.51337,0.38144,0.56522,0.18276,0.19198,0.15094,0.16719,0.24061,0.22764,0.007326,0.25107,3
0.41316,0.33992,0.4492,0.40722,0.26087,0.22069,0.067511,0.9434,0.16719,0.49659,0.20325,0.11355,0.29743,3
0.56053,0.55929,0.42246,0.53608,0.34783,0.17931,0.044304,0.56604,0.28076,0.23208,0.097561,0.15018,0.39372,3
0.60263,0.49407,0.54545,0.56186,0.23913,0.32759,0.088608,0.60377,0.26498,0.60922,0.056911,0.12821,0.26534,3
0.37368,0.45257,0.68449,0.84536,0.29348,0.31724,0.050633,0.9434,0.23028,0.53072,0.15447,0.1685,0.42939,3
0.64474,0.18379,0.68449,0.6134,0.20652,0.55862,0.16034,0.73585,0.59306,0.89334,0.073171,0.18681,0.24394,3
0.7,0.49802,0.63102,0.48454,0.40217,0.2931,0.046414,0.69811,0.12303,0.39249,0.39024,0.20147,0.28673,3
0.72368,0.39921,0.50267,0.58763,0.21739,0.12759,0.07173,0.5283,0.19558,0.70819,0.17886,0.15018,0.24037,3
0.71053,0.71542,0.48128,0.6134,0.19565,0.10345,0.027426,0.73585,0.23344,0.45563,0.2439,0.17582,0.17261,3
0.62368,0.76285,0.80214,0.74227,0.45652,0.34483,0.1308,0.26415,0.22082,0.61604,0.15447,0.2381,0.25107,3
0.45789,0.32609,0.49198,0.45876,0.17391,0.14138,0.035865,0.66038,0.072555,0.73549,0.073171,0.13187,0.13695,3
0.58947,0.6996,0.48128,0.48454,0.54348,0.21034,0.07384,0.56604,0.29653,0.76109,0.089431,0.10623,0.39729,3
